row_id,timestamp,gpu,dcc_mode,ordering,block,wgp,rep,mean_us,std_us,atomic_gops_s,tcc_dcc_hit,tcc_dcc_miss,tcp_tcc_atomic_req,sq_wait_proxy,status
2111,1778532412.078764,gfx942,dcc_disabled,ACQ_REL,2048,16,10,23.6036,1.6379,1.3883,0,0,32768,4956,ok
2112,1778532412.0796854,gfx942,dcc_disabled,ACQ_REL,2048,16,11,23.7078,1.7228,1.3822,0,0,32768,4978,ok
2113,1778532412.080598,gfx942,dcc_disabled,ACQ_REL,2048,16,12,23.6678,1.6646,1.3845,0,0,32768,4970,ok
2114,1778532412.081501,gfx942,dcc_disabled,ACQ_REL,2048,16,13,23.7138,2.4011,1.3818,0,0,32768,4979,ok
2115,1778532412.0824058,gfx942,dcc_disabled,ACQ_REL,2048,16,14,23.2085,2.1352,1.4119,0,0,32768,4873,ok
2116,1778532412.083312,gfx942,dcc_disabled,ACQ_REL,2048,16,15,24.4075,2.0628,1.3425,0,0,32768,5125,ok
2117,1778532412.0842423,gfx942,dcc_disabled,ACQ_REL,2048,16,16,24.0706,2.4956,1.3613,0,0,32768,5054,ok
2118,1778532412.0851707,gfx942,dcc_disabled,ACQ_REL,2048,16,17,23.2466,1.8381,1.4096,0,0,32768,4881,ok
2119,1778532412.0860703,gfx942,dcc_disabled,ACQ_REL,2048,16,18,23.3711,1.6693,1.4021,0,0,32768,4907,ok
2120,1778532412.0869677,gfx942,dcc_disabled,ACQ_REL,2048,16,19,23.4773,1.3687,1.3957,0,0,32768,4930,ok
2121,1778532412.0878782,gfx942,dcc_disabled,ACQ_REL,2048,16,20,23.6217,1.6874,1.3872,0,0,32768,4960,ok
2122,1778532412.0887868,gfx942,dcc_disabled,ACQ_REL,2048,16,21,23.7420,1.9088,1.3802,0,0,32768,4985,ok
2123,1778532412.0896914,gfx942,dcc_disabled,ACQ_REL,2048,16,22,24.1649,2.7185,1.3560,0,0,32768,5074,ok
2124,1778532412.0906014,gfx942,dcc_disabled,ACQ_REL,2048,16,23,23.3329,2.1811,1.4044,0,0,32768,4899,ok
2125,1778532412.0914905,gfx942,dcc_disabled,ACQ_REL,2048,16,24,23.9542,1.5509,1.3679,0,0,32768,5030,ok
2126,1778532412.0924025,gfx942,dcc_disabled,ACQ_REL,2048,32,0,23.6918,1.4453,2.7662,0,0,65536,4975,ok
2127,1778532412.0933206,gfx942,dcc_disabled,ACQ_REL,2048,32,1,23.3330,1.8564,2.8087,0,0,65536,4899,ok
2128,1778532412.0942314,gfx942,dcc_disabled,ACQ_REL,2048,32,2,23.6236,1.5218,2.7742,0,0,65536,4960,ok
2129,1778532412.0951443,gfx942,dcc_disabled,ACQ_REL,2048,32,3,23.6475,1.5172,2.7714,0,0,65536,4965,ok
2130,1778532412.09605,gfx942,dcc_disabled,ACQ_REL,2048,32,4,24.0827,1.6721,2.7213,0,0,65536,5057,ok
2131,1778532412.0969636,gfx942,dcc_disabled,ACQ_REL,2048,32,5,23.7239,1.8618,2.7625,0,0,65536,4982,ok
2132,1778532412.097867,gfx942,dcc_disabled,ACQ_REL,2048,32,6,23.4171,1.6882,2.7986,0,0,65536,4917,ok
2133,1778532412.0987601,gfx942,dcc_disabled,ACQ_REL,2048,32,7,23.6516,1.5406,2.7709,0,0,65536,4966,ok
2134,1778532412.0996647,gfx942,dcc_disabled,ACQ_REL,2048,32,8,23.7239,1.4154,2.7625,0,0,65536,4982,ok
2135,1778532412.1005704,gfx942,dcc_disabled,ACQ_REL,2048,32,9,23.6097,2.1000,2.7758,0,0,65536,4958,ok
2136,1778532412.101467,gfx942,dcc_disabled,ACQ_REL,2048,32,10,23.8000,2.1046,2.7536,0,0,65536,4997,ok
2137,1778532412.10237,gfx942,dcc_disabled,ACQ_REL,2048,32,11,23.5493,1.9230,2.7829,0,0,65536,4945,ok
2138,1778532412.1032715,gfx942,dcc_disabled,ACQ_REL,2048,32,12,23.7580,1.7642,2.7585,0,0,65536,4989,ok
2139,1778532412.1041887,gfx942,dcc_disabled,ACQ_REL,2048,32,13,23.7519,2.0823,2.7592,0,0,65536,4987,ok
2140,1778532412.1050973,gfx942,dcc_disabled,ACQ_REL,2048,32,14,23.4194,1.6588,2.7984,0,0,65536,4918,ok
2141,1778532412.105996,gfx942,dcc_disabled,ACQ_REL,2048,32,15,23.4673,1.3437,2.7927,0,0,65536,4928,ok
2142,1778532412.1068935,gfx942,dcc_disabled,ACQ_REL,2048,32,16,23.5975,2.3610,2.7772,0,0,65536,4955,ok
2143,1778532412.1077962,gfx942,dcc_disabled,ACQ_REL,2048,32,17,24.2169,2.3012,2.7062,0,0,65536,5085,ok
2144,1778532412.1087146,gfx942,dcc_disabled,ACQ_REL,2048,32,18,23.7379,1.9559,2.7608,0,0,65536,4984,ok
2145,1778532412.1096168,gfx942,dcc_disabled,ACQ_REL,2048,32,19,23.5917,2.2290,2.7779,0,0,65536,4954,ok
2146,1778532412.1105244,gfx942,dcc_disabled,ACQ_REL,2048,32,20,23.8563,2.7299,2.7471,0,0,65536,5009,ok
2147,1778532412.1114419,gfx942,dcc_disabled,ACQ_REL,2048,32,21,23.7940,2.0372,2.7543,0,0,65536,4996,ok
2148,1778532412.1123567,gfx942,dcc_disabled,ACQ_REL,2048,32,22,24.1206,1.7973,2.7170,0,0,65536,5065,ok
2149,1778532412.1132777,gfx942,dcc_disabled,ACQ_REL,2048,32,23,23.3650,2.3585,2.8049,0,0,65536,4906,ok
2150,1778532412.1141777,gfx942,dcc_disabled,ACQ_REL,2048,32,24,23.9662,1.7210,2.7345,0,0,65536,5032,ok
2151,1778532412.1150978,gfx942,dcc_disabled,ACQ_REL,2048,64,0,23.6517,1.4826,5.5418,0,0,131072,4966,ok
2152,1778532412.1160092,gfx942,dcc_disabled,ACQ_REL,2048,64,1,23.8842,1.3195,5.4878,0,0,131072,5015,ok
2153,1778532412.1169188,gfx942,dcc_disabled,ACQ_REL,2048,64,2,23.7060,1.5687,5.5291,0,0,131072,4978,ok
2154,1778532412.117828,gfx942,dcc_disabled,ACQ_REL,2048,64,3,23.6817,1.7021,5.5347,0,0,131072,4973,ok
2155,1778532412.1187322,gfx942,dcc_disabled,ACQ_REL,2048,64,4,24.0928,2.3654,5.4403,0,0,131072,5059,ok
2156,1778532412.1196291,gfx942,dcc_disabled,ACQ_REL,2048,64,5,23.6957,1.9327,5.5315,0,0,131072,4976,ok
2157,1778532412.1205378,gfx942,dcc_disabled,ACQ_REL,2048,64,6,23.8580,2.0318,5.4938,0,0,131072,5010,ok
2158,1778532412.121445,gfx942,dcc_disabled,ACQ_REL,2048,64,7,23.8241,1.2837,5.5017,0,0,131072,5003,ok
2159,1778532412.1223733,gfx942,dcc_disabled,ACQ_REL,2048,64,8,24.0344,1.4440,5.4535,0,0,131072,5047,ok
2160,1778532412.123289,gfx942,dcc_disabled,ACQ_REL,2048,64,9,23.5673,2.2819,5.5616,0,0,131072,4949,ok
2161,1778532412.1241877,gfx942,dcc_disabled,ACQ_REL,2048,64,10,23.8662,2.0242,5.4920,0,0,131072,5011,ok
2162,1778532412.1251016,gfx942,dcc_disabled,ACQ_REL,2048,64,11,24.0966,1.4620,5.4394,0,0,131072,5060,ok
2163,1778532412.1260068,gfx942,dcc_disabled,ACQ_REL,2048,64,12,23.7438,1.7218,5.5203,0,0,131072,4986,ok
2164,1778532412.126912,gfx942,dcc_disabled,ACQ_REL,2048,64,13,24.0087,2.3369,5.4594,0,0,131072,5041,ok
2165,1778532412.127821,gfx942,dcc_disabled,ACQ_REL,2048,64,14,23.9426,0.8535,5.4744,0,0,131072,5027,ok
2166,1778532412.1287339,gfx942,dcc_disabled,ACQ_REL,2048,64,15,23.8782,1.6592,5.4892,0,0,131072,5014,ok
2167,1778532412.1296296,gfx942,dcc_disabled,ACQ_REL,2048,64,16,23.8861,2.6835,5.4874,0,0,131072,5016,ok
2168,1778532412.130533,gfx942,dcc_disabled,ACQ_REL,2048,64,17,24.1509,2.3072,5.4272,0,0,131072,5071,ok
2169,1778532412.1314554,gfx942,dcc_disabled,ACQ_REL,2048,64,18,23.9323,2.3634,5.4768,0,0,131072,5025,ok
2170,1778532412.1323671,gfx942,dcc_disabled,ACQ_REL,2048,64,19,24.2270,1.9621,5.4102,0,0,131072,5087,ok
2171,1778532412.133275,gfx942,dcc_disabled,ACQ_REL,2048,64,20,23.4351,1.5607,5.5930,0,0,131072,4921,ok
2172,1778532412.1341782,gfx942,dcc_disabled,ACQ_REL,2048,64,21,23.5735,1.2854,5.5601,0,0,131072,4950,ok
2173,1778532412.1350942,gfx942,dcc_disabled,ACQ_REL,2048,64,22,23.7699,1.7539,5.5142,0,0,131072,4991,ok
2174,1778532412.1360078,gfx942,dcc_disabled,ACQ_REL,2048,64,23,24.2790,1.8289,5.3986,0,0,131072,5098,ok
2175,1778532412.1369185,gfx942,dcc_disabled,ACQ_REL,2048,64,24,23.9262,1.5000,5.4782,0,0,131072,5024,ok
2176,1778532412.1378276,gfx942,dcc_disabled,ACQ_REL,2048,128,0,25.7103,1.4357,10.1961,0,0,262144,5399,ok
2177,1778532412.138723,gfx942,dcc_disabled,ACQ_REL,2048,128,1,25.7703,1.8711,10.1723,0,0,262144,5411,ok
2178,1778532412.1396391,gfx942,dcc_disabled,ACQ_REL,2048,128,2,25.5319,2.6604,10.2673,0,0,262144,5361,ok
2179,1778532412.1405492,gfx942,dcc_disabled,ACQ_REL,2048,128,3,25.4096,1.7979,10.3167,0,0,262144,5336,ok
2180,1778532412.1414585,gfx942,dcc_disabled,ACQ_REL,2048,128,4,26.1593,1.3949,10.0210,0,0,262144,5493,ok
2181,1778532412.142377,gfx942,dcc_disabled,ACQ_REL,2048,128,5,25.6342,1.5301,10.2264,0,0,262144,5383,ok
2182,1778532412.143293,gfx942,dcc_disabled,ACQ_REL,2048,128,6,26.2916,1.7672,9.9706,0,0,262144,5521,ok
2183,1778532412.1442058,gfx942,dcc_disabled,ACQ_REL,2048,128,7,25.6142,1.3388,10.2343,0,0,262144,5378,ok
2184,1778532412.1451068,gfx942,dcc_disabled,ACQ_REL,2048,128,8,25.5239,1.5360,10.2705,0,0,262144,5360,ok
2185,1778532412.145999,gfx942,dcc_disabled,ACQ_REL,2048,128,9,25.4879,1.3707,10.2851,0,0,262144,5352,ok
2186,1778532412.146902,gfx942,dcc_disabled,ACQ_REL,2048,128,10,26.0732,1.7999,10.0542,0,0,262144,5475,ok
2187,1778532412.1478064,gfx942,dcc_disabled,ACQ_REL,2048,128,11,25.7704,2.0169,10.1723,0,0,262144,5411,ok
2188,1778532412.1487129,gfx942,dcc_disabled,ACQ_REL,2048,128,12,25.6881,2.1545,10.2049,0,0,262144,5394,ok
2189,1778532412.1496172,gfx942,dcc_disabled,ACQ_REL,2048,128,13,25.2671,2.4118,10.3749,0,0,262144,5306,ok
2190,1778532412.1505156,gfx942,dcc_disabled,ACQ_REL,2048,128,14,25.6582,1.7420,10.2168,0,0,262144,5388,ok
2191,1778532412.1514237,gfx942,dcc_disabled,ACQ_REL,2048,128,15,26.0652,2.2761,10.0573,0,0,262144,5473,ok
2192,1778532412.152335,gfx942,dcc_disabled,ACQ_REL,2048,128,16,25.5620,1.6563,10.2552,0,0,262144,5368,ok
2193,1778532412.1532488,gfx942,dcc_disabled,ACQ_REL,2048,128,17,25.4155,1.1032,10.3143,0,0,262144,5337,ok
2194,1778532412.1541548,gfx942,dcc_disabled,ACQ_REL,2048,128,18,25.6043,1.2446,10.2383,0,0,262144,5376,ok
2195,1778532412.1550462,gfx942,dcc_disabled,ACQ_REL,2048,128,19,25.5781,1.1612,10.2487,0,0,262144,5371,ok
2196,1778532412.1559422,gfx942,dcc_disabled,ACQ_REL,2048,128,20,25.6903,1.6604,10.2040,0,0,262144,5394,ok
2197,1778532412.1568518,gfx942,dcc_disabled,ACQ_REL,2048,128,21,25.7422,2.0865,10.1834,0,0,262144,5405,ok
2198,1778532412.157758,gfx942,dcc_disabled,ACQ_REL,2048,128,22,25.8466,2.1360,10.1423,0,0,262144,5427,ok
2199,1778532412.158668,gfx942,dcc_disabled,ACQ_REL,2048,128,23,25.2633,2.4650,10.3765,0,0,262144,5305,ok
2200,1778532412.1595626,gfx942,dcc_disabled,ACQ_REL,2048,128,24,26.0089,1.3330,10.0790,0,0,262144,5461,ok
2201,1778532412.1605265,gfx942,dcc_disabled,ACQ_REL,4096,16,0,24.4956,2.8266,2.6754,0,0,65536,5144,ok
2202,1778532412.2110138,gfx942,dcc_disabled,ACQ_REL,4096,16,1,24.3813,2.0268,2.6880,0,0,65536,5120,ok
2203,1778532412.2120464,gfx942,dcc_disabled,ACQ_REL,4096,16,2,23.6177,1.6631,2.7749,0,0,65536,4959,ok
2204,1778532412.2130072,gfx942,dcc_disabled,ACQ_REL,4096,16,3,23.8362,1.6104,2.7494,0,0,65536,5005,ok
2205,1778532412.2139597,gfx942,dcc_disabled,ACQ_REL,4096,16,4,23.7479,2.9861,2.7597,0,0,65536,4987,ok
2206,1778532412.2148967,gfx942,dcc_disabled,ACQ_REL,4096,16,5,23.5695,2.1014,2.7805,0,0,65536,4949,ok
2207,1778532412.2158167,gfx942,dcc_disabled,ACQ_REL,4096,16,6,24.2710,2.2354,2.7002,0,0,65536,5096,ok
2208,1778532412.21674,gfx942,dcc_disabled,ACQ_REL,4096,16,7,24.1388,2.1002,2.7150,0,0,65536,5069,ok
2209,1778532412.2176619,gfx942,dcc_disabled,ACQ_REL,4096,16,8,24.1268,1.9436,2.7163,0,0,65536,5066,ok
2210,1778532412.2185895,gfx942,dcc_disabled,ACQ_REL,4096,16,9,23.8219,2.0245,2.7511,0,0,65536,5002,ok
2211,1778532412.2195106,gfx942,dcc_disabled,ACQ_REL,4096,16,10,23.7158,1.6975,2.7634,0,0,65536,4980,ok
2212,1778532412.2204344,gfx942,dcc_disabled,ACQ_REL,4096,16,11,24.5155,2.7574,2.6732,0,0,65536,5148,ok
2213,1778532412.2213774,gfx942,dcc_disabled,ACQ_REL,4096,16,12,23.5734,1.7913,2.7801,0,0,65536,4950,ok
2214,1778532412.2222989,gfx942,dcc_disabled,ACQ_REL,4096,16,13,23.4493,1.4564,2.7948,0,0,65536,4924,ok
2215,1778532412.2232091,gfx942,dcc_disabled,ACQ_REL,4096,16,14,23.8762,1.7538,2.7448,0,0,65536,5014,ok
2216,1778532412.2241285,gfx942,dcc_disabled,ACQ_REL,4096,16,15,23.8160,1.8092,2.7518,0,0,65536,5001,ok
2217,1778532412.2250607,gfx942,dcc_disabled,ACQ_REL,4096,16,16,23.3990,1.9772,2.8008,0,0,65536,4913,ok
2218,1778532412.2259772,gfx942,dcc_disabled,ACQ_REL,4096,16,17,23.8481,2.5972,2.7481,0,0,65536,5008,ok
2219,1778532412.2268896,gfx942,dcc_disabled,ACQ_REL,4096,16,18,23.8440,2.4328,2.7485,0,0,65536,5007,ok
2220,1778532412.2277942,gfx942,dcc_disabled,ACQ_REL,4096,16,19,23.3029,2.3968,2.8124,0,0,65536,4893,ok
2221,1778532412.228713,gfx942,dcc_disabled,ACQ_REL,4096,16,20,25.0949,7.4417,2.6115,0,0,65536,5269,ok
2222,1778532412.2296646,gfx942,dcc_disabled,ACQ_REL,4096,16,21,23.4633,1.9836,2.7931,0,0,65536,4927,ok
2223,1778532412.230583,gfx942,dcc_disabled,ACQ_REL,4096,16,22,23.3890,2.0087,2.8020,0,0,65536,4911,ok
2224,1778532412.2314916,gfx942,dcc_disabled,ACQ_REL,4096,16,23,24.7443,2.0223,2.6485,0,0,65536,5196,ok
2225,1778532412.232416,gfx942,dcc_disabled,ACQ_REL,4096,16,24,23.4653,2.0802,2.7929,0,0,65536,4927,ok
2226,1778532412.2333238,gfx942,dcc_disabled,ACQ_REL,4096,32,0,23.9944,1.4470,5.4626,0,0,131072,5038,ok
2227,1778532412.234236,gfx942,dcc_disabled,ACQ_REL,4096,32,1,23.5474,1.6295,5.5663,0,0,131072,4944,ok
2228,1778532412.2351565,gfx942,dcc_disabled,ACQ_REL,4096,32,2,23.8923,1.6077,5.4860,0,0,131072,5017,ok
2229,1778532412.2360694,gfx942,dcc_disabled,ACQ_REL,4096,32,3,23.5675,1.4589,5.5616,0,0,131072,4949,ok
2230,1778532412.2369788,gfx942,dcc_disabled,ACQ_REL,4096,32,4,23.2869,2.2114,5.6286,0,0,131072,4890,ok
2231,1778532412.2378983,gfx942,dcc_disabled,ACQ_REL,4096,32,5,24.2350,2.7924,5.4084,0,0,131072,5089,ok
2232,1778532412.2388067,gfx942,dcc_disabled,ACQ_REL,4096,32,6,23.6957,2.3863,5.5315,0,0,131072,4976,ok
2233,1778532412.239713,gfx942,dcc_disabled,ACQ_REL,4096,32,7,23.7921,1.7907,5.5091,0,0,131072,4996,ok
2234,1778532412.2406228,gfx942,dcc_disabled,ACQ_REL,4096,32,8,24.0624,1.5509,5.4472,0,0,131072,5053,ok
2235,1778532412.2415473,gfx942,dcc_disabled,ACQ_REL,4096,32,9,23.5434,1.8046,5.5673,0,0,131072,4944,ok
2236,1778532412.2424643,gfx942,dcc_disabled,ACQ_REL,4096,32,10,23.6156,1.5798,5.5502,0,0,131072,4959,ok
2237,1778532412.2433734,gfx942,dcc_disabled,ACQ_REL,4096,32,11,23.9826,1.4641,5.4653,0,0,131072,5036,ok
2238,1778532412.244299,gfx942,dcc_disabled,ACQ_REL,4096,32,12,23.9001,1.9206,5.4841,0,0,131072,5019,ok
2239,1778532412.24521,gfx942,dcc_disabled,ACQ_REL,4096,32,13,23.0903,1.8406,5.6765,0,0,131072,4848,ok
2240,1778532412.246104,gfx942,dcc_disabled,ACQ_REL,4096,32,14,23.4049,1.7970,5.6002,0,0,131072,4915,ok
2241,1778532412.2470098,gfx942,dcc_disabled,ACQ_REL,4096,32,15,23.4050,2.0635,5.6002,0,0,131072,4915,ok
2242,1778532412.2479224,gfx942,dcc_disabled,ACQ_REL,4096,32,16,23.2749,2.5965,5.6315,0,0,131072,4887,ok
2243,1778532412.2488286,gfx942,dcc_disabled,ACQ_REL,4096,32,17,24.4154,3.2078,5.3684,0,0,131072,5127,ok
2244,1778532412.2497613,gfx942,dcc_disabled,ACQ_REL,4096,32,18,23.5434,2.1504,5.5673,0,0,131072,4944,ok
2245,1778532412.2506616,gfx942,dcc_disabled,ACQ_REL,4096,32,19,23.8983,2.0228,5.4846,0,0,131072,5018,ok
2246,1778532412.251575,gfx942,dcc_disabled,ACQ_REL,4096,32,20,23.2669,1.7990,5.6334,0,0,131072,4886,ok
2247,1778532412.252477,gfx942,dcc_disabled,ACQ_REL,4096,32,21,23.4271,1.7967,5.5949,0,0,131072,4919,ok
2248,1778532412.2533877,gfx942,dcc_disabled,ACQ_REL,4096,32,22,24.2509,1.6374,5.4048,0,0,131072,5092,ok
2249,1778532412.2543092,gfx942,dcc_disabled,ACQ_REL,4096,32,23,23.1946,1.4634,5.6510,0,0,131072,4870,ok
2250,1778532412.2552278,gfx942,dcc_disabled,ACQ_REL,4096,32,24,24.3192,2.0227,5.3897,0,0,131072,5107,ok
2251,1778532412.2561595,gfx942,dcc_disabled,ACQ_REL,4096,64,0,23.4110,1.5799,11.1974,0,0,262144,4916,ok
2252,1778532412.2570689,gfx942,dcc_disabled,ACQ_REL,4096,64,1,24.3172,1.6028,10.7802,0,0,262144,5106,ok
2253,1778532412.25799,gfx942,dcc_disabled,ACQ_REL,4096,64,2,23.8000,2.0074,11.0145,0,0,262144,4997,ok
2254,1778532412.2588983,gfx942,dcc_disabled,ACQ_REL,4096,64,3,24.0225,2.1461,10.9124,0,0,262144,5044,ok
2255,1778532412.2598076,gfx942,dcc_disabled,ACQ_REL,4096,64,4,23.6856,2.2542,11.0677,0,0,262144,4973,ok
2256,1778532412.2607083,gfx942,dcc_disabled,ACQ_REL,4096,64,5,24.1409,2.6077,10.8589,0,0,262144,5069,ok
2257,1778532412.261617,gfx942,dcc_disabled,ACQ_REL,4096,64,6,24.2169,2.1050,10.8249,0,0,262144,5085,ok
2258,1778532412.2625413,gfx942,dcc_disabled,ACQ_REL,4096,64,7,24.2652,2.3219,10.8033,0,0,262144,5095,ok
2259,1778532412.2634606,gfx942,dcc_disabled,ACQ_REL,4096,64,8,23.8664,2.1775,10.9838,0,0,262144,5011,ok
2260,1778532412.26437,gfx942,dcc_disabled,ACQ_REL,4096,64,9,24.2350,1.7245,10.8168,0,0,262144,5089,ok
2261,1778532412.2652838,gfx942,dcc_disabled,ACQ_REL,4096,64,10,23.9366,1.0393,10.9516,0,0,262144,5026,ok
2262,1778532412.2661936,gfx942,dcc_disabled,ACQ_REL,4096,64,11,23.8300,1.3669,11.0006,0,0,262144,5004,ok
2263,1778532412.267112,gfx942,dcc_disabled,ACQ_REL,4096,64,12,23.2649,1.8930,11.2678,0,0,262144,4885,ok
2264,1778532412.2680047,gfx942,dcc_disabled,ACQ_REL,4096,64,13,23.4953,2.3201,11.1573,0,0,262144,4934,ok
2265,1778532412.2689116,gfx942,dcc_disabled,ACQ_REL,4096,64,14,23.6978,2.8589,11.0620,0,0,262144,4976,ok
2266,1778532412.269812,gfx942,dcc_disabled,ACQ_REL,4096,64,15,24.2690,2.0444,10.8016,0,0,262144,5096,ok
2267,1778532412.2707176,gfx942,dcc_disabled,ACQ_REL,4096,64,16,23.8201,2.1336,11.0052,0,0,262144,5002,ok
2268,1778532412.271623,gfx942,dcc_disabled,ACQ_REL,4096,64,17,23.7418,1.9456,11.0414,0,0,262144,4985,ok
2269,1778532412.2725356,gfx942,dcc_disabled,ACQ_REL,4096,64,18,24.2169,2.1713,10.8248,0,0,262144,5085,ok
2270,1778532412.2734694,gfx942,dcc_disabled,ACQ_REL,4096,64,19,24.4593,1.5827,10.7176,0,0,262144,5136,ok
2271,1778532412.274405,gfx942,dcc_disabled,ACQ_REL,4096,64,20,24.0104,1.6393,10.9179,0,0,262144,5042,ok
2272,1778532412.2753172,gfx942,dcc_disabled,ACQ_REL,4096,64,21,24.2431,1.5622,10.8131,0,0,262144,5091,ok
2273,1778532412.2762303,gfx942,dcc_disabled,ACQ_REL,4096,64,22,23.3730,1.7385,11.2157,0,0,262144,4908,ok
2274,1778532412.2771325,gfx942,dcc_disabled,ACQ_REL,4096,64,23,23.7939,2.5559,11.0173,0,0,262144,4996,ok
2275,1778532412.278031,gfx942,dcc_disabled,ACQ_REL,4096,64,24,23.7358,1.9205,11.0442,0,0,262144,4984,ok
2276,1778532412.2789364,gfx942,dcc_disabled,ACQ_REL,4096,128,0,25.8369,2.1161,20.2922,0,0,524288,5425,ok
2277,1778532412.2798467,gfx942,dcc_disabled,ACQ_REL,4096,128,1,25.5340,1.5713,20.5330,0,0,524288,5362,ok
2278,1778532412.2807567,gfx942,dcc_disabled,ACQ_REL,4096,128,2,25.9169,2.5786,20.2296,0,0,524288,5442,ok
2279,1778532412.2816663,gfx942,dcc_disabled,ACQ_REL,4096,128,3,25.9127,2.9462,20.2328,0,0,524288,5441,ok
2280,1778532412.2826083,gfx942,dcc_disabled,ACQ_REL,4096,128,4,25.8368,1.9406,20.2923,0,0,524288,5425,ok
2281,1778532412.2835262,gfx942,dcc_disabled,ACQ_REL,4096,128,5,26.2756,1.9314,19.9534,0,0,524288,5517,ok
2282,1778532412.2844503,gfx942,dcc_disabled,ACQ_REL,4096,128,6,26.0975,1.6689,20.0896,0,0,524288,5480,ok
2283,1778532412.285361,gfx942,dcc_disabled,ACQ_REL,4096,128,7,25.9006,1.5449,20.2423,0,0,524288,5439,ok
2284,1778532412.2862716,gfx942,dcc_disabled,ACQ_REL,4096,128,8,25.7904,1.3642,20.3288,0,0,524288,5415,ok
2285,1778532412.2871838,gfx942,dcc_disabled,ACQ_REL,4096,128,9,25.6341,1.1198,20.4528,0,0,524288,5383,ok
2286,1778532412.2880998,gfx942,dcc_disabled,ACQ_REL,4096,128,10,25.1971,1.4978,20.8075,0,0,524288,5291,ok
2287,1778532412.2889948,gfx942,dcc_disabled,ACQ_REL,4096,128,11,25.4839,1.6091,20.5733,0,0,524288,5351,ok
2288,1778532412.2898967,gfx942,dcc_disabled,ACQ_REL,4096,128,12,26.4900,2.7297,19.7919,0,0,524288,5562,ok
2289,1778532412.290814,gfx942,dcc_disabled,ACQ_REL,4096,128,13,26.1977,2.0338,20.0128,0,0,524288,5501,ok
2290,1778532412.291736,gfx942,dcc_disabled,ACQ_REL,4096,128,14,26.1393,1.5253,20.0575,0,0,524288,5489,ok
2291,1778532412.2926474,gfx942,dcc_disabled,ACQ_REL,4096,128,15,25.7705,1.6034,20.3445,0,0,524288,5411,ok
2292,1778532412.2935576,gfx942,dcc_disabled,ACQ_REL,4096,128,16,26.2155,1.3044,19.9992,0,0,524288,5505,ok
2293,1778532412.2944727,gfx942,dcc_disabled,ACQ_REL,4096,128,17,25.9769,1.7585,20.1829,0,0,524288,5455,ok
2294,1778532412.2953827,gfx942,dcc_disabled,ACQ_REL,4096,128,18,25.8447,1.2862,20.2861,0,0,524288,5427,ok
2295,1778532412.2962883,gfx942,dcc_disabled,ACQ_REL,4096,128,19,25.8647,1.4350,20.2704,0,0,524288,5431,ok
2296,1778532412.2972028,gfx942,dcc_disabled,ACQ_REL,4096,128,20,25.4295,1.0839,20.6173,0,0,524288,5340,ok
2297,1778532412.298102,gfx942,dcc_disabled,ACQ_REL,4096,128,21,25.6522,1.4614,20.4383,0,0,524288,5386,ok
2298,1778532412.2990136,gfx942,dcc_disabled,ACQ_REL,4096,128,22,25.5340,2.5934,20.5329,0,0,524288,5362,ok
2299,1778532412.2999208,gfx942,dcc_disabled,ACQ_REL,4096,128,23,25.3777,2.0280,20.6594,0,0,524288,5329,ok
2300,1778532412.30082,gfx942,dcc_disabled,ACQ_REL,4096,128,24,26.0071,1.6053,20.1594,0,0,524288,5461,ok
2301,1778532412.3017313,gfx942,dcc_disabled,ACQ_REL,8192,16,0,24.2329,3.4521,5.4088,0,0,131072,5088,ok
2302,1778532412.3731952,gfx942,dcc_disabled,ACQ_REL,8192,16,1,24.2149,2.3893,5.4129,0,0,131072,5085,ok
2303,1778532412.374212,gfx942,dcc_disabled,ACQ_REL,8192,16,2,23.5434,1.6796,5.5673,0,0,131072,4944,ok
2304,1778532412.375146,gfx942,dcc_disabled,ACQ_REL,8192,16,3,23.6697,1.7520,5.5375,0,0,131072,4970,ok
2305,1778532412.3760622,gfx942,dcc_disabled,ACQ_REL,8192,16,4,23.3189,1.7319,5.6209,0,0,131072,4896,ok
2306,1778532412.376974,gfx942,dcc_disabled,ACQ_REL,8192,16,5,23.4612,1.9194,5.5868,0,0,131072,4926,ok
2307,1778532412.3778856,gfx942,dcc_disabled,ACQ_REL,8192,16,6,23.8984,2.5449,5.4846,0,0,131072,5018,ok
2308,1778532412.378793,gfx942,dcc_disabled,ACQ_REL,8192,16,7,24.0647,2.3254,5.4467,0,0,131072,5053,ok
2309,1778532412.3797092,gfx942,dcc_disabled,ACQ_REL,8192,16,8,23.5755,1.8585,5.5597,0,0,131072,4950,ok
2310,1778532412.380628,gfx942,dcc_disabled,ACQ_REL,8192,16,9,25.2993,7.5997,5.1809,0,0,131072,5312,ok
2311,1778532412.3815842,gfx942,dcc_disabled,ACQ_REL,8192,16,10,23.9104,1.6562,5.4818,0,0,131072,5021,ok
2312,1778532412.382507,gfx942,dcc_disabled,ACQ_REL,8192,16,11,23.9622,1.6544,5.4699,0,0,131072,5032,ok
2313,1778532412.3834157,gfx942,dcc_disabled,ACQ_REL,8192,16,12,24.1467,1.7591,5.4282,0,0,131072,5070,ok
2314,1778532412.384325,gfx942,dcc_disabled,ACQ_REL,8192,16,13,23.9645,1.8573,5.4694,0,0,131072,5032,ok
2315,1778532412.385231,gfx942,dcc_disabled,ACQ_REL,8192,16,14,23.6196,1.9203,5.5493,0,0,131072,4960,ok
