corpus_version,focal,interferer,K,N_PROD,N_OPS,rep,us,gpu_arch,node,ts_utc,timer
v45,P3,G,4,4,32,85,50.9550,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,86,47.8690,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,87,48.5500,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,88,48.5100,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,89,48.1090,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,90,48.4300,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,91,48.0690,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,92,48.0690,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,93,48.5910,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,94,49.2320,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,95,49.7930,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,96,47.7480,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,97,49.4720,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,98,47.1870,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,99,48.9910,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,100,47.8690,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,101,50.2740,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,102,48.8310,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,103,49.7530,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,104,46.3850,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,105,50.1140,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,106,49.6330,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,107,50.5950,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,108,46.3860,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,109,49.5130,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,110,47.5080,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,111,48.9120,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,112,47.4280,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,113,50.0740,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,114,48.5100,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,115,50.0340,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,116,47.9890,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,117,48.6710,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,118,48.1090,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,119,48.9110,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,120,48.9110,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,121,47.8690,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,122,48.0290,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,123,49.6330,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,124,48.1500,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,125,49.3920,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,126,47.1070,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,127,49.5530,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,128,47.0670,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,129,48.4300,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,130,47.1470,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,131,49.0710,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,132,45.1020,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,133,50.0340,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,134,48.3490,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,135,49.9540,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,136,47.8290,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,137,49.6730,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,138,47.9490,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,139,48.9520,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,140,53.4010,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,141,50.1940,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,142,47.7890,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,143,50.1540,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,144,48.7910,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,145,49.1510,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,146,49.1910,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,147,49.1120,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,148,48.7910,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,149,49.4720,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,150,48.7110,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,151,49.9940,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,152,48.5900,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,153,49.1120,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,154,47.9490,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,155,48.0690,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,156,48.6300,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,157,52.8000,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,158,48.1890,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,159,49.6730,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,160,47.5480,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,161,48.0690,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,162,47.7480,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,163,49.0720,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,164,47.8290,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,165,48.9110,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,166,45.6640,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,167,49.1120,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,168,48.4700,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,169,48.3100,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,170,48.8710,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,171,48.5100,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,172,48.3100,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,173,49.3520,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,174,50.9160,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,175,48.3490,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,176,48.4700,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,177,49.9540,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,178,47.5080,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,179,49.1510,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,180,47.0270,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,181,49.5120,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,182,47.8290,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,183,51.6770,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,184,46.6660,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,185,50.1130,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,186,48.9520,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,187,49.5120,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,188,48.1500,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,189,49.1910,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,190,49.3120,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,191,52.5590,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,192,48.3090,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,193,48.9110,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,194,52.6400,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,195,49.0310,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,196,46.9870,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,197,48.9110,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,198,47.8690,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,G,4,4,32,199,49.6320,gfx942,b21u01,2026-05-11T07:06:37.718152+00:00,cuda_event
v45,P3,H,4,4,32,0,51.5970,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,1,51.1160,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,2,51.1160,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,3,51.2370,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,4,50.7950,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,5,52.1980,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,6,51.1160,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,7,50.4350,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,8,51.1960,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,9,49.6320,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,10,50.8360,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,11,50.8360,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,12,52.4390,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,13,51.3170,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,14,49.9530,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,15,52.8400,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,16,49.6730,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,17,52.4390,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,18,47.5880,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,19,50.4350,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,20,50.3150,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,21,52.9200,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,22,51.4770,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,23,50.4350,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,24,50.9160,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,25,50.6760,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,26,52.3190,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,27,51.7980,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,28,52.5590,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,29,50.2740,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,30,52.3990,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,31,50.4350,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,32,49.6330,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,33,54.6040,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,34,48.8710,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,35,50.2740,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,36,49.5930,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,37,52.0790,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,38,50.3540,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,39,50.5150,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,40,49.3930,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,41,50.7950,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,42,50.3140,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,43,49.3520,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,44,50.3540,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,45,50.6750,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,46,50.5950,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,47,49.3120,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,48,51.1960,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,49,52.1580,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,50,46.6260,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,51,52.1580,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,52,50.7960,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,53,51.3970,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,54,49.8330,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,55,51.2370,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,56,49.5930,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,57,50.5950,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,58,55.0850,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,59,49.9530,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,60,50.1540,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,61,51.8380,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,62,49.9130,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,63,50.2340,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,64,50.1540,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,65,50.1940,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,66,51.6370,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,67,50.7950,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,68,49.9940,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,69,50.5150,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,70,49.9140,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,71,50.7560,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,72,49.2720,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,73,49.0310,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,74,49.5930,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,75,51.8380,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,76,49.7530,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,77,50.9950,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,78,52.2780,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,79,50.5950,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,80,51.1960,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,81,50.6350,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,82,49.7930,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,83,49.7130,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,84,51.5170,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,85,51.6380,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,86,51.2760,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,87,50.4340,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,88,49.9530,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,89,50.3950,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,90,52.3190,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,91,50.4340,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,92,49.8740,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,93,49.8740,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,94,50.1140,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,95,50.7950,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,96,51.5170,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,97,50.4740,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,98,49.8330,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,99,52.3590,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,100,50.2340,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,101,50.4340,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,102,51.3170,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,103,50.6750,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,104,49.2320,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,105,49.9530,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,106,50.1140,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,107,50.2740,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,108,50.4750,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,109,50.7960,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,110,50.9560,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,111,50.0740,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,112,51.8780,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,113,50.1940,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,114,51.3570,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,115,51.5570,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,116,51.1160,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,117,52.3180,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,118,50.5150,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,119,50.1540,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,120,51.3160,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,121,52.5190,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,122,50.3950,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,123,49.3930,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,124,51.0760,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,125,51.3960,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,126,51.1160,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,127,50.1140,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
v45,P3,H,4,4,32,128,50.3550,gfx942,b21u01,2026-05-11T07:06:37.817391+00:00,cuda_event
