corpus_version,prim,K,N_PROD,N_OPS,rep,us,gpu_arch,node,ts_utc
v45,P3,16,5,16,2,67.9961,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,3,66.1178,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,4,67.7700,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,5,67.0499,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,6,80.9990,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,7,65.4850,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,8,67.1102,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,9,64.7202,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,10,67.1311,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,11,67.0622,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,12,67.2711,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,13,67.7649,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,14,66.5709,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,15,68.3221,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,16,66.9721,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,17,68.1779,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,18,66.7572,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,19,66.1300,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,20,65.8170,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,21,66.4650,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,22,67.4331,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,23,67.0820,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,16,24,68.6550,gfx942,b21u01,2026-05-11T06:04:28.084846+00:00
v45,P3,16,5,32,0,111.2609,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,1,110.0278,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,2,110.6418,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,3,110.2730,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,4,106.6371,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,5,108.8961,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,6,109.4451,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,7,107.1051,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,8,110.1461,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,9,111.3710,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,10,110.4150,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,11,110.2649,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,12,110.7331,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,13,109.3890,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,14,113.4060,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,15,109.5261,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,16,109.8190,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,17,108.6059,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,18,108.6600,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,19,115.7299,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,20,113.1222,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,21,110.2930,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,22,110.8481,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,23,107.1680,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,32,24,109.6369,gfx942,b21u01,2026-05-11T06:04:28.088099+00:00
v45,P3,16,5,64,0,201.8730,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,1,203.7559,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,2,195.4390,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,3,195.3209,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,4,201.0951,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,5,200.6881,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,6,197.7261,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,7,192.7780,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,8,193.3388,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,9,195.7419,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,10,194.7128,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,11,197.2881,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,12,197.3689,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,13,199.7352,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,14,197.4071,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,15,191.7440,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,16,192.7179,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,17,194.9051,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,18,195.0059,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,19,198.7701,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,20,192.1661,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,21,198.9319,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,22,194.7151,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,23,209.2801,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,64,24,196.7170,gfx942,b21u01,2026-05-11T06:04:28.093785+00:00
v45,P3,16,5,128,0,370.2580,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,1,369.9060,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,2,360.8910,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,3,372.4620,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,4,361.9161,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,5,366.1208,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,6,359.3171,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,7,368.8550,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,8,368.2279,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,9,363.9278,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,10,370.8762,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,11,364.0910,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,12,363.9839,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,13,361.8852,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,14,363.4731,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,15,362.3660,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,16,366.0161,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,17,368.4610,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,18,367.9062,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,19,359.7299,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,20,372.6149,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,21,369.0452,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,22,362.0440,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,23,360.5799,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,5,128,24,369.4459,gfx942,b21u01,2026-05-11T06:04:28.104191+00:00
v45,P3,16,6,8,0,49.5941,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,1,48.7389,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,2,47.6560,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,3,47.6050,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,4,47.5978,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,5,48.2579,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,6,47.9210,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,7,48.1631,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,8,47.9920,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,9,49.1270,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,10,47.8949,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,11,48.6039,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,12,47.5161,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,13,47.8080,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,14,47.5480,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,15,48.4730,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,16,53.3198,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,17,48.2812,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,18,47.8211,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,19,47.2290,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,20,48.1610,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,21,48.2369,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,22,48.4830,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,23,47.8588,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,8,24,48.2672,gfx942,b21u01,2026-05-11T06:04:28.105707+00:00
v45,P3,16,6,16,0,75.1980,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,1,73.5170,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,2,72.9400,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,3,75.1840,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,4,73.9242,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,5,75.8090,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,6,72.9901,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,7,73.8171,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,8,73.1379,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,9,72.7929,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,10,74.3340,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,11,73.9510,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,12,75.5561,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,13,73.1719,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,14,74.1750,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,15,74.0271,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,16,73.8769,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,17,74.3719,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,18,75.0239,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,19,77.6132,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,20,74.5109,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,21,75.2660,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,22,75.0539,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,23,73.5270,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,16,24,73.9330,gfx942,b21u01,2026-05-11T06:04:28.107950+00:00
v45,P3,16,6,32,0,125.9430,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,1,126.0459,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,2,124.2992,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,3,123.4889,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,4,125.6061,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,5,124.2950,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,6,122.5369,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,7,124.9812,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,8,123.7520,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,9,124.2969,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,10,127.6329,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,11,123.6030,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,12,123.0431,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,13,123.3371,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,14,128.9439,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,15,125.8941,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,16,133.0329,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,17,123.4531,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,18,123.8410,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,19,123.2801,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,20,124.6051,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,21,124.4489,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,22,124.1111,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,23,123.5730,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,32,24,125.9930,gfx942,b21u01,2026-05-11T06:04:28.111605+00:00
v45,P3,16,6,64,0,228.3049,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,1,224.7749,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,2,226.4809,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,3,225.7009,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,4,227.4350,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,5,224.5142,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,6,223.5090,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,7,224.6180,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,8,225.2969,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,9,224.5659,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,10,223.5251,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,11,223.9840,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,12,228.1610,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,13,223.3321,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,14,224.3971,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,15,223.9821,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,16,223.9181,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,17,225.5351,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,18,226.4821,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,19,224.2869,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,20,224.2960,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,21,225.8511,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,22,223.8569,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,23,223.7011,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,64,24,236.8311,gfx942,b21u01,2026-05-11T06:04:28.118082+00:00
v45,P3,16,6,128,0,428.3010,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,1,428.0859,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,2,426.0370,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,3,423.4698,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,4,432.4850,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,5,425.5860,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,6,439.1011,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,7,425.2270,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,8,427.3138,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,9,424.8219,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,10,424.6000,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,11,424.6798,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,12,425.3190,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,13,425.6479,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,14,425.9401,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,15,426.0740,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,16,425.4631,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,17,424.6691,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,18,425.8619,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,19,425.8601,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,20,432.8592,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,21,424.6151,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,22,431.5940,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,23,425.3031,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,6,128,24,426.0410,gfx942,b21u01,2026-05-11T06:04:28.130214+00:00
v45,P3,16,7,8,0,52.9219,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,1,52.1829,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,2,52.0491,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,3,52.1941,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,4,51.8409,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,5,51.4709,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,6,51.6349,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,7,51.9520,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,8,51.9708,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,9,50.8369,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,10,51.3920,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,11,52.7201,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,12,51.6700,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,13,52.1708,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,14,50.5759,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,15,51.4151,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,16,52.0311,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,17,51.6311,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,18,52.5131,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,19,52.9240,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,20,51.4900,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,21,51.8749,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,22,50.7089,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,23,52.3322,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,8,24,51.1890,gfx942,b21u01,2026-05-11T06:04:28.131832+00:00
v45,P3,16,7,16,0,80.8041,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,1,80.9201,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,2,80.3201,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,3,80.3298,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,4,81.9829,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,5,81.1850,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,6,81.1529,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,7,80.5119,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,8,81.6900,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,9,81.1000,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,10,80.5210,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,11,80.9920,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,12,80.7291,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,13,80.2749,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,14,80.6220,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,15,81.2351,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,16,82.6919,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,17,81.1210,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,18,79.6469,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,19,80.5419,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,20,80.8279,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,21,82.4670,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,22,80.2181,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,23,83.4309,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,16,24,82.4500,gfx942,b21u01,2026-05-11T06:04:28.134266+00:00
v45,P3,16,7,32,0,140.2660,gfx942,b21u01,2026-05-11T06:04:28.138358+00:00
v45,P3,16,7,32,1,139.0041,gfx942,b21u01,2026-05-11T06:04:28.138358+00:00
v45,P3,16,7,32,2,139.1370,gfx942,b21u01,2026-05-11T06:04:28.138358+00:00
v45,P3,16,7,32,3,139.0621,gfx942,b21u01,2026-05-11T06:04:28.138358+00:00
v45,P3,16,7,32,4,139.6749,gfx942,b21u01,2026-05-11T06:04:28.138358+00:00
v45,P3,16,7,32,5,139.1759,gfx942,b21u01,2026-05-11T06:04:28.138358+00:00
v45,P3,16,7,32,6,140.3280,gfx942,b21u01,2026-05-11T06:04:28.138358+00:00
v45,P3,16,7,32,7,140.4490,gfx942,b21u01,2026-05-11T06:04:28.138358+00:00
v45,P3,16,7,32,8,140.0860,gfx942,b21u01,2026-05-11T06:04:28.138358+00:00
v45,P3,16,7,32,9,138.9899,gfx942,b21u01,2026-05-11T06:04:28.138358+00:00
v45,P3,16,7,32,10,138.4669,gfx942,b21u01,2026-05-11T06:04:28.138358+00:00
